agreement_count_distribution,alpha,available_sources,candidate_count,candidate_indices,combined_f1,combined_fn,combined_fp,combined_precision,combined_recall,combined_tp,crossfit_method,dataset_name,exp55_best_p_min,exp56_best_p_min,exp84_p_min,experiment_id,family,hard_count,hard_cross_check_indices,hard_f1,hard_fn,hard_fp,hard_indices,hard_precision,hard_recall,hard_tp,low_train_review_only,mean_combined_f1_scope,minimum_attainable_p,n_test,n_train,priority_review_count,priority_review_f1,priority_review_fn,priority_review_fp,priority_review_indices,priority_review_precision,priority_review_recall,priority_review_tp,priority_rule_indices,prospective_validated,resolution_limited_at_alpha,retrospective_counterfactual,rocket_exp40_p_min,routing_uses_family_performance,routing_uses_test_labels,routing_uses_test_positions,source_count,standard_review_count,standard_review_f1,standard_review_fn,standard_review_fp,standard_review_indices,standard_review_precision,standard_review_recall,standard_review_tp,variant
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_1,0.09090909090909091,0.18181818181818182,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_10,0.09090909090909091,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.18181818181818182,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_11,0.09090909090909091,0.2727272727272727,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_12,0.36363636363636365,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_13,0.09090909090909091,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.2727272727272727,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_14,0.09090909090909091,0.18181818181818182,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_15,0.09090909090909091,0.18181818181818182,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_16,0.5454545454545454,0.2727272727272727,0.2727272727272727,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.18181818181818182,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_17,0.36363636363636365,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.18181818181818182,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_18,0.18181818181818182,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_19,0.9090909090909091,0.18181818181818182,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_2,0.09090909090909091,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_20,0.8181818181818182,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_21,0.45454545454545453,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_22,0.09090909090909091,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_23,0.18181818181818182,0.45454545454545453,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_24,0.18181818181818182,0.09090909090909091,0.18181818181818182,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_25,0.18181818181818182,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_26,0.18181818181818182,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_3,0.2727272727272727,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_4,0.45454545454545453,0.09090909090909091,0.18181818181818182,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_5,0.18181818181818182,0.36363636363636365,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_6,0.09090909090909091,0.18181818181818182,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_7,0.36363636363636365,0.09090909090909091,0.18181818181818182,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_8,0.45454545454545453,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD1_normal_9,0.18181818181818182,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD1,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_1,0.5454545454545454,0.8181818181818182,0.7272727272727273,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.18181818181818182,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_10,0.6363636363636364,0.18181818181818182,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_11,0.09090909090909091,0.2727272727272727,0.18181818181818182,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.36363636363636365,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_12,0.18181818181818182,0.18181818181818182,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_13,0.09090909090909091,0.18181818181818182,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_14,0.5454545454545454,0.7272727272727273,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_15,0.18181818181818182,0.36363636363636365,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.18181818181818182,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_16,0.6363636363636364,0.5454545454545454,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_17,0.18181818181818182,0.8181818181818182,0.18181818181818182,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_18,0.2727272727272727,0.45454545454545453,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.7272727272727273,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_19,0.2727272727272727,0.45454545454545453,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_2,0.36363636363636365,0.36363636363636365,0.18181818181818182,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.18181818181818182,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_20,0.18181818181818182,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_21,0.6363636363636364,0.09090909090909091,0.18181818181818182,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_22,0.6363636363636364,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_23,0.6363636363636364,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_24,0.09090909090909091,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_25,0.09090909090909091,0.36363636363636365,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_26,0.09090909090909091,0.09090909090909091,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,GestureMidAirD2_normal_3,0.45454545454545453,0.18181818181818182,0.09090909090909091,experiment_150_virtual_run_conformal_policy,GestureMidAirD2,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.09090909090909091,50,10,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09090909090909091,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
